Date,Time,City,Latitude,Longitude,Severity,Weather,Road_Type,Lighting,Traffic_Density,Vehicles_Involved,Cause
2023-10-06,17:01,Mumbai,19.05501,72.92594,Low,Clear,Urban,Daylight,Medium,2,Speeding
2023-05-18,22:30,Chennai,13.09982,80.3316,Low,Clear,Urban,Night (Lit),High,2,Drunk Driving
2023-11-27,19:53,Delhi,28.70289,77.10127,Medium,Clear,Highway,Dawn/Dusk,Medium,2,Speeding
2023-05-07,22:40,Hyderabad,17.39521,78.38717,Medium,Clear,Highway,Night (Lit),Medium,2,Drunk Driving
2023-12-11,04:56,Delhi,28.63609,77.16246,Medium,Rain,Urban,Night (Unlit),Medium,2,Weather Conditions
2023-02-09,11:24,Delhi,28.62326,77.15538,Low,Clear,Urban,Daylight,Medium,2,Speeding
2023-04-03,00:01,Mumbai,19.10144,72.82579,Medium,Rain,Highway,Night (Lit),High,2,Pothole
2023-02-20,10:23,Delhi,28.64735,77.18814,Low,Overcast,Urban,Daylight,Medium,2,Signal Violation
2023-05-05,19:52,Chennai,13.11013,80.30785,Low,Rain,Urban,Dawn/Dusk,Medium,2,Speeding
2023-12-14,18:04,Bangalore,13.0252,77.61333,Low,Clear,Urban,Dawn/Dusk,Low,2,Vehicle Breakdown
2023-04-01,10:05,Delhi,28.70111,77.03922,Low,Clear,Urban,Daylight,Medium,2,Signal Violation
2023-03-04,21:35,Hyderabad,17.46803,78.48348,Low,Overcast,Urban,Night (Lit),Low,2,Drunk Driving
2023-01-18,17:53,Mumbai,19.01259,72.84724,Low,Clear,Urban,Daylight,Medium,1,Pothole
2023-01-10,23:57,Delhi,28.62364,77.15716,Low,Clear,Urban,Night (Lit),Medium,2,Speeding
2023-09-06,07:40,Bangalore,12.95137,77.60966,Medium,Clear,Highway,Daylight,Medium,2,Vehicle Breakdown
2023-12-19,10:00,Mumbai,19.11583,72.91575,Medium,Clear,Highway,Daylight,High,2,Speeding
2023-12-02,18:37,Mumbai,19.16624,72.85294,Low,Clear,Urban,Dawn/Dusk,Low,2,Pothole
2023-06-25,16:53,Delhi,28.76827,77.03733,Low,Rain,Urban,Daylight,High,1,Weather Conditions
2023-05-31,18:54,Bangalore,12.97752,77.54604,Low,Clear,Urban,Dawn/Dusk,High,1,Speeding
2023-04-22,12:50,Hyderabad,17.46693,78.48289,Low,Clear,Urban,Daylight,Medium,1,Weather Conditions
2023-07-10,18:58,Mumbai,19.03852,72.92146,Low,Clear,Urban,Dawn/Dusk,Low,2,Pothole
2023-06-05,03:27,Hyderabad,17.30805,78.47974,Medium,Rain,Highway,Night (Lit),Medium,2,Pothole
2023-11-17,20:03,Hyderabad,17.37544,78.41337,Medium,Clear,Urban,Night (Unlit),High,1,Speeding
2023-03-14,17:34,Delhi,28.78532,77.17125,Low,Rain,Urban,Daylight,High,1,Weather Conditions
2023-01-28,16:02,Hyderabad,17.33248,78.58495,Medium,Clear,Highway,Daylight,Medium,2,Signal Violation
2023-09-24,02:00,Hyderabad,17.47162,78.42712,Low,Overcast,Urban,Night (Lit),High,1,Speeding
2023-11-18,11:45,Hyderabad,17.4133,78.42244,Medium,Rain,Highway,Daylight,Medium,2,Vehicle Breakdown
2023-04-15,15:10,Mumbai,19.05209,72.91395,Low,Clear,Urban,Daylight,Medium,1,Signal Violation
2023-01-13,19:23,Hyderabad,17.45909,78.42964,Low,Clear,Urban,Dawn/Dusk,Low,1,Speeding
2023-05-16,07:44,Mumbai,19.08528,72.80547,Low,Rain,Rural,Daylight,Medium,1,Drunk Driving
2023-06-29,15:11,Chennai,13.05958,80.24289,Low,Clear,Urban,Daylight,Low,2,Signal Violation
2023-12-02,08:55,Mumbai,19.15281,72.79535,Low,Clear,Urban,Daylight,Low,2,Signal Violation
2023-02-27,02:06,Chennai,13.07616,80.23996,Low,Clear,Urban,Night (Lit),High,2,Drunk Driving
2023-05-29,10:10,Hyderabad,17.47591,78.53572,Medium,Rain,Highway,Daylight,High,2,Speeding
2023-03-27,18:56,Chennai,13.08152,80.17601,Low,Rain,Urban,Dawn/Dusk,High,2,Weather Conditions
2023-02-12,00:25,Chennai,13.08381,80.19329,Low,Rain,Urban,Night (Lit),Medium,2,Pothole
2023-08-10,12:59,Chennai,13.14163,80.31909,Low,Clear,Urban,Daylight,Medium,1,Speeding
2023-07-30,18:47,Delhi,28.79472,77.00391,Low,Clear,Urban,Dawn/Dusk,Low,1,Signal Violation
2023-06-13,00:06,Bangalore,12.90936,77.574,High,Fog,Highway,Night (Unlit),Medium,2,Weather Conditions
2023-05-12,15:48,Delhi,28.69056,77.04927,Low,Rain,Urban,Daylight,High,3,Drunk Driving
2023-01-09,18:10,Delhi,28.61226,77.11717,Medium,Clear,Highway,Dawn/Dusk,Low,3,Speeding
2023-02-12,14:30,Bangalore,12.91334,77.66603,Low,Clear,Urban,Daylight,Medium,1,Speeding
2023-05-25,08:43,Mumbai,19.0482,72.81718,Low,Clear,Rural,Daylight,Medium,2,Drunk Driving
2023-11-08,22:33,Bangalore,13.02746,77.50673,Low,Clear,Urban,Night (Lit),Medium,2,Speeding
2023-06-25,16:01,Chennai,13.04717,80.23465,Medium,Fog,Urban,Daylight,Medium,2,Drunk Driving
2023-09-28,22:16,Hyderabad,17.34898,78.49625,Low,Overcast,Urban,Night (Lit),Medium,1,Vehicle Breakdown
2023-07-31,23:59,Chennai,13.07202,80.21724,Low,Rain,Urban,Night (Lit),High,2,Pothole
2023-09-12,05:32,Bangalore,12.95883,77.61659,Low,Rain,Urban,Dawn/Dusk,Medium,1,Speeding
2023-01-26,16:46,Mumbai,19.08783,72.92292,Medium,Fog,Highway,Daylight,High,3,Vehicle Breakdown
2023-01-13,00:41,Chennai,13.06124,80.30268,Low,Clear,Urban,Night (Lit),Medium,1,Weather Conditions
2023-01-21,07:21,Hyderabad,17.33146,78.45223,Medium,Rain,Highway,Daylight,Medium,2,Signal Violation
2023-01-04,15:05,Chennai,13.16325,80.25907,Medium,Clear,Highway,Daylight,High,2,Vehicle Breakdown
2023-08-21,11:41,Hyderabad,17.48138,78.43517,Medium,Fog,Urban,Daylight,Low,2,Speeding
2023-03-12,16:35,Delhi,28.71704,77.02606,Low,Clear,Urban,Daylight,High,2,Speeding
2023-12-20,10:35,Delhi,28.63019,77.0747,Medium,Clear,Highway,Daylight,Medium,1,Vehicle Breakdown
2023-02-16,17:48,Delhi,28.61674,77.04116,Low,Rain,Urban,Daylight,High,3,Pothole
2023-01-15,20:27,Delhi,28.77407,77.10933,Medium,Rain,Urban,Night (Unlit),Medium,2,Drunk Driving
2023-02-07,14:56,Hyderabad,17.40431,78.45948,Medium,Clear,Highway,Daylight,Medium,3,Weather Conditions
2023-04-02,15:19,Mumbai,19.05625,72.79054,Low,Clear,Urban,Daylight,Medium,2,Vehicle Breakdown
2023-12-12,12:30,Bangalore,13.04277,77.58952,Low,Overcast,Urban,Daylight,Medium,1,Speeding
2023-02-09,23:46,Mumbai,19.06818,72.91136,Low,Clear,Urban,Night (Lit),High,1,Speeding
2023-05-20,18:34,Bangalore,13.05943,77.66616,Low,Rain,Rural,Dawn/Dusk,Medium,1,Speeding
2023-10-18,18:27,Hyderabad,17.39623,78.57713,Low,Rain,Urban,Dawn/Dusk,High,1,Pothole
2023-11-19,01:42,Mumbai,19.00871,72.96877,Low,Clear,Urban,Night (Lit),High,2,Drunk Driving
2023-05-11,21:53,Mumbai,19.06557,72.90975,Low,Rain,Urban,Night (Lit),Low,3,Pothole
2023-01-13,12:19,Bangalore,12.9802,77.51065,Low,Rain,Urban,Daylight,Medium,2,Signal Violation
2023-05-07,20:34,Hyderabad,17.30909,78.39919,Medium,Rain,Urban,Night (Unlit),Medium,2,Signal Violation
2023-03-05,17:06,Bangalore,13.03579,77.56165,Low,Fog,Urban,Daylight,Low,1,Weather Conditions
2023-07-28,18:31,Chennai,13.07564,80.25392,Low,Overcast,Urban,Dawn/Dusk,Low,2,Speeding
2023-02-06,18:37,Bangalore,12.89745,77.6075,Low,Rain,Rural,Dawn/Dusk,High,1,Weather Conditions
2023-01-15,18:06,Chennai,12.9905,80.20136,Medium,Clear,Highway,Dawn/Dusk,High,2,Signal Violation
2023-02-18,11:28,Chennai,13.04398,80.18572,Medium,Clear,Highway,Daylight,High,2,Speeding
2023-09-05,19:55,Chennai,13.13438,80.17872,Low,Clear,Urban,Dawn/Dusk,Medium,3,Weather Conditions
2023-03-20,20:42,Delhi,28.71512,77.05282,Low,Clear,Rural,Night (Lit),High,1,Speeding
2023-06-29,17:14,Bangalore,12.96202,77.6694,Low,Clear,Urban,Daylight,Low,2,Drunk Driving
2023-08-14,21:29,Delhi,28.66862,77.04042,Medium,Clear,Highway,Night (Lit),High,1,Pothole
2023-03-18,14:03,Hyderabad,17.46848,78.51392,Low,Clear,Urban,Daylight,High,1,Signal Violation
2023-11-26,17:44,Delhi,28.71052,77.10733,Medium,Clear,Highway,Daylight,Low,1,Vehicle Breakdown
2023-10-12,17:30,Delhi,28.67625,77.10291,Low,Clear,Urban,Daylight,Medium,2,Drunk Driving
2023-03-31,22:29,Delhi,28.72798,77.17778,Low,Fog,Rural,Night (Lit),Low,2,Weather Conditions
2023-04-08,10:13,Bangalore,13.01172,77.67295,Low,Clear,Rural,Daylight,Medium,2,Speeding
2023-11-18,18:01,Delhi,28.74411,77.05349,Low,Clear,Rural,Dawn/Dusk,Medium,3,Weather Conditions
2023-11-10,04:15,Hyderabad,17.38561,78.5199,Low,Clear,Urban,Night (Lit),High,2,Drunk Driving
2023-04-11,19:45,Hyderabad,17.44498,78.44837,Medium,Overcast,Highway,Dawn/Dusk,High,2,Pothole
2023-07-16,19:18,Hyderabad,17.3422,78.41376,Medium,Clear,Highway,Dawn/Dusk,Low,2,Speeding
2023-08-21,11:15,Hyderabad,17.39645,78.45052,Medium,Clear,Highway,Daylight,High,2,Speeding
2023-07-21,23:50,Bangalore,12.89777,77.54255,Low,Clear,Urban,Night (Lit),Low,1,Pothole
2023-02-09,15:35,Hyderabad,17.36826,78.47749,Low,Clear,Urban,Daylight,High,2,Speeding
2023-03-27,16:50,Delhi,28.69876,77.0692,Low,Clear,Urban,Daylight,Medium,1,Drunk Driving
2023-04-26,23:53,Delhi,28.77548,77.18149,High,Clear,Highway,Night (Unlit),Medium,5,Signal Violation
2023-07-19,10:40,Delhi,28.6154,77.02337,Low,Rain,Urban,Daylight,High,2,Weather Conditions
2023-08-06,08:12,Delhi,28.65813,77.01432,Low,Clear,Rural,Daylight,Low,2,Weather Conditions
2023-05-15,19:44,Delhi,28.62247,77.08217,Medium,Clear,Highway,Dawn/Dusk,High,3,Speeding
2023-04-11,15:16,Bangalore,12.90701,77.66933,Low,Clear,Urban,Daylight,High,2,Speeding
2023-04-19,12:25,Delhi,28.76404,77.10814,Low,Rain,Rural,Daylight,Medium,2,Drunk Driving
2023-08-03,21:11,Delhi,28.64309,77.09437,Medium,Rain,Highway,Night (Lit),Medium,1,Speeding
2023-05-26,18:17,Bangalore,12.94436,77.65444,Low,Clear,Urban,Dawn/Dusk,Low,1,Speeding
2023-03-02,15:47,Bangalore,12.91228,77.66885,Medium,Clear,Highway,Daylight,High,1,Speeding
2023-03-17,18:05,Mumbai,18.99705,72.84561,Low,Rain,Urban,Dawn/Dusk,High,1,Weather Conditions
2023-10-22,00:16,Bangalore,13.06993,77.56109,High,Clear,Highway,Night (Unlit),Medium,4,Speeding
2023-11-25,15:18,Delhi,28.75716,77.01871,Medium,Rain,Highway,Daylight,High,1,Vehicle Breakdown
2023-10-11,12:34,Bangalore,12.90753,77.61969,Low,Clear,Urban,Daylight,High,2,Signal Violation
2023-06-03,13:24,Delhi,28.70523,77.18235,Low,Fog,Urban,Daylight,High,3,Weather Conditions
2023-02-08,23:10,Hyderabad,17.30725,78.58244,Medium,Rain,Highway,Night (Lit),Low,2,Weather Conditions
2023-07-28,19:17,Chennai,13.11104,80.20543,Medium,Overcast,Highway,Dawn/Dusk,Medium,2,Speeding
2023-05-09,15:42,Chennai,13.04035,80.28803,Low,Overcast,Urban,Daylight,Medium,1,Pothole
2023-09-14,19:28,Delhi,28.65474,77.14819,Low,Clear,Urban,Dawn/Dusk,Medium,3,Weather Conditions
2023-06-15,20:13,Hyderabad,17.40866,78.56313,High,Clear,Highway,Night (Unlit),Medium,2,Speeding
2023-07-11,23:48,Hyderabad,17.4474,78.45873,Low,Clear,Urban,Night (Lit),High,2,Weather Conditions
2023-01-02,21:03,Chennai,13.04592,80.19455,High,Fog,Highway,Night (Unlit),High,3,Speeding
2023-07-08,21:41,Mumbai,19.13539,72.82175,Low,Clear,Rural,Night (Lit),Medium,2,Signal Violation
2023-05-23,23:30,Hyderabad,17.32048,78.52417,Low,Clear,Urban,Night (Lit),Medium,2,Speeding
2023-05-01,23:03,Bangalore,13.06317,77.65715,Low,Rain,Urban,Night (Lit),Medium,2,Vehicle Breakdown
2023-10-13,20:10,Bangalore,12.93646,77.53391,Low,Clear,Urban,Night (Lit),Low,2,Drunk Driving
2023-02-09,15:01,Hyderabad,17.30336,78.4369,Low,Overcast,Urban,Daylight,High,2,Weather Conditions
2023-06-03,14:57,Delhi,28.75266,77.10951,Low,Clear,Urban,Daylight,High,2,Speeding
2023-12-15,11:52,Chennai,13.17065,80.23241,Low,Clear,Rural,Daylight,High,2,Vehicle Breakdown
2023-01-25,18:52,Mumbai,19.16018,72.90408,Low,Overcast,Urban,Dawn/Dusk,Low,2,Speeding
2023-01-07,06:27,Chennai,13.12998,80.28877,Low,Clear,Urban,Daylight,High,2,Pothole
2023-02-28,23:46,Mumbai,19.05152,72.95068,Medium,Overcast,Urban,Night (Unlit),Medium,1,Pothole
2023-11-17,17:26,Delhi,28.75409,77.18513,Low,Rain,Urban,Daylight,High,1,Vehicle Breakdown
2023-11-07,01:06,Delhi,28.7639,77.16166,Medium,Clear,Rural,Night (Unlit),Low,2,Pothole
2023-09-23,19:58,Chennai,13.10224,80.31071,Low,Clear,Urban,Dawn/Dusk,Medium,2,Speeding
2023-01-19,13:24,Bangalore,12.87339,77.51011,Low,Clear,Urban,Daylight,Low,2,Vehicle Breakdown
2023-05-17,07:28,Mumbai,19.046,72.7795,Medium,Clear,Highway,Daylight,Low,2,Speeding
2023-02-25,20:57,Delhi,28.66778,77.03026,Medium,Clear,Urban,Night (Unlit),High,1,Weather Conditions
2023-04-08,15:05,Chennai,12.99152,80.35265,Medium,Clear,Highway,Daylight,Low,2,Vehicle Breakdown
2023-01-27,15:11,Chennai,13.01571,80.35637,Low,Clear,Urban,Daylight,Medium,2,Pothole
2023-11-14,05:34,Chennai,13.14054,80.36315,Medium,Overcast,Highway,Dawn/Dusk,Medium,1,Drunk Driving
2023-09-19,09:14,Delhi,28.62666,77.03703,Low,Rain,Urban,Daylight,High,2,Weather Conditions
2023-10-11,07:25,Mumbai,19.02885,72.9181,Low,Overcast,Urban,Daylight,Low,2,Signal Violation
2023-10-08,13:18,Delhi,28.67849,77.17259,Medium,Clear,Highway,Daylight,High,1,Speeding
2023-11-13,12:25,Chennai,13.10628,80.33358,Medium,Clear,Highway,Daylight,Low,1,Speeding
2023-08-20,04:32,Bangalore,12.90439,77.68089,Low,Clear,Urban,Night (Lit),Medium,1,Speeding
2023-11-28,22:04,Bangalore,12.88856,77.66223,Medium,Rain,Highway,Night (Lit),High,2,Weather Conditions
2023-03-11,14:16,Chennai,12.98547,80.26584,Low,Rain,Urban,Daylight,High,2,Speeding
2023-09-08,08:10,Delhi,28.74521,77.10915,Medium,Clear,Highway,Daylight,Low,2,Vehicle Breakdown
2023-08-05,17:04,Bangalore,12.98736,77.52853,Low,Clear,Urban,Daylight,Low,1,Speeding
2023-12-27,21:59,Bangalore,13.01957,77.63634,Medium,Overcast,Highway,Night (Lit),Medium,3,Signal Violation
2023-11-04,06:17,Chennai,13.17776,80.30264,Low,Clear,Urban,Daylight,High,3,Speeding
2023-12-24,18:27,Delhi,28.78318,77.18203,Medium,Fog,Urban,Dawn/Dusk,High,1,Drunk Driving
2023-12-26,13:48,Hyderabad,17.38577,78.50531,Low,Fog,Urban,Daylight,High,2,Weather Conditions
2023-01-15,12:21,Bangalore,12.97138,77.60956,Medium,Clear,Highway,Daylight,High,1,Pothole
2023-12-04,10:52,Hyderabad,17.41326,78.55642,Low,Clear,Urban,Daylight,High,2,Vehicle Breakdown
2023-04-17,18:24,Chennai,13.06961,80.26451,Medium,Rain,Highway,Dawn/Dusk,Medium,1,Weather Conditions
2023-11-17,11:06,Mumbai,19.04979,72.82138,Low,Rain,Urban,Daylight,Medium,2,Weather Conditions
2023-05-20,20:46,Hyderabad,17.30568,78.38759,Low,Clear,Urban,Night (Lit),Medium,1,Weather Conditions
2023-05-24,16:52,Delhi,28.71806,77.19755,Low,Rain,Urban,Daylight,High,2,Weather Conditions
2023-06-24,10:51,Chennai,13.13111,80.34561,Low,Clear,Urban,Daylight,Medium,1,Speeding
2023-09-29,23:22,Hyderabad,17.41153,78.51049,Low,Clear,Urban,Night (Lit),Low,2,Signal Violation
2023-07-16,17:27,Mumbai,19.14692,72.86153,Low,Clear,Urban,Daylight,Low,3,Speeding
2023-07-02,07:19,Chennai,13.16414,80.24926,Medium,Overcast,Highway,Daylight,High,2,Speeding
2023-09-06,13:20,Mumbai,19.13544,72.79511,Low,Clear,Rural,Daylight,High,2,Signal Violation
2023-02-15,06:32,Bangalore,12.89751,77.52764,Low,Clear,Urban,Daylight,Low,2,Speeding
2023-03-12,17:24,Bangalore,13.03929,77.55174,Low,Clear,Urban,Daylight,Medium,1,Speeding
2023-02-23,16:33,Mumbai,19.15129,72.80383,Low,Clear,Urban,Daylight,High,1,Signal Violation
2023-05-23,17:22,Hyderabad,17.34368,78.48704,Low,Clear,Urban,Daylight,Medium,2,Vehicle Breakdown
2023-11-07,22:40,Delhi,28.66843,77.0772,Medium,Clear,Highway,Night (Lit),Medium,2,Speeding
2023-06-22,17:10,Bangalore,12.99978,77.58873,Medium,Rain,Highway,Daylight,Medium,2,Weather Conditions
2023-08-21,10:48,Hyderabad,17.35117,78.55129,Medium,Rain,Highway,Daylight,High,2,Pothole
2023-08-02,17:58,Bangalore,13.02629,77.55915,Low,Rain,Urban,Daylight,High,1,Vehicle Breakdown
2023-04-25,00:31,Bangalore,12.98363,77.6445,Low,Fog,Urban,Night (Lit),High,2,Weather Conditions
2023-06-30,19:46,Delhi,28.67015,77.03659,Low,Clear,Urban,Dawn/Dusk,Medium,2,Pothole
2023-06-19,11:52,Hyderabad,17.45089,78.47056,Low,Rain,Rural,Daylight,Medium,2,Vehicle Breakdown
2023-10-31,21:54,Mumbai,18.99246,72.87605,Low,Clear,Urban,Night (Lit),High,2,Speeding
2023-06-16,18:49,Delhi,28.77452,77.17288,Medium,Clear,Highway,Dawn/Dusk,Medium,2,Drunk Driving
2023-10-29,17:48,Delhi,28.72833,77.11502,Medium,Overcast,Highway,Daylight,High,2,Speeding
2023-08-08,10:20,Delhi,28.64591,77.12733,Low,Clear,Urban,Daylight,High,2,Speeding
2023-09-12,23:16,Hyderabad,17.47504,78.49945,Medium,Clear,Highway,Night (Lit),High,2,Vehicle Breakdown
2023-01-28,10:09,Mumbai,19.13999,72.91065,Low,Clear,Urban,Daylight,Medium,1,Signal Violation
2023-06-23,19:17,Mumbai,19.06353,72.78947,Low,Clear,Urban,Dawn/Dusk,Medium,1,Drunk Driving
2023-05-15,16:48,Mumbai,19.0445,72.9206,Low,Clear,Urban,Daylight,Low,2,Speeding
2023-03-07,06:18,Delhi,28.68707,77.15046,Medium,Overcast,Highway,Daylight,Medium,2,Speeding
2023-08-29,10:56,Bangalore,12.91588,77.63355,Medium,Clear,Highway,Daylight,Medium,1,Signal Violation
2023-06-24,14:04,Delhi,28.73924,77.12415,Medium,Clear,Highway,Daylight,Low,2,Speeding
2023-09-04,20:24,Delhi,28.67084,77.12551,Low,Fog,Rural,Night (Lit),High,3,Weather Conditions
2023-08-02,17:04,Bangalore,12.89777,77.58148,Low,Clear,Urban,Daylight,High,2,Drunk Driving
2023-03-27,16:01,Bangalore,12.88351,77.56543,Medium,Overcast,Highway,Daylight,High,1,Drunk Driving
2023-01-12,10:25,Delhi,28.645,77.17953,Low,Clear,Urban,Daylight,High,2,Pothole
2023-02-09,12:04,Hyderabad,17.40476,78.49182,Medium,Clear,Highway,Daylight,Medium,2,Speeding
2023-04-07,21:28,Delhi,28.70836,77.13264,Medium,Rain,Highway,Night (Lit),High,2,Weather Conditions
2023-06-28,21:38,Delhi,28.7359,77.14081,Medium,Rain,Urban,Night (Unlit),Medium,1,Drunk Driving
2023-01-22,19:18,Mumbai,19.11838,72.90029,Low,Clear,Urban,Dawn/Dusk,Medium,2,Signal Violation
2023-09-04,10:05,Chennai,12.99235,80.21974,Medium,Overcast,Highway,Daylight,Medium,1,Signal Violation
2023-12-13,19:14,Mumbai,19.07692,72.85244,Low,Overcast,Urban,Dawn/Dusk,High,1,Signal Violation
2023-05-25,15:05,Hyderabad,17.41502,78.43666,Low,Clear,Urban,Daylight,Medium,1,Vehicle Breakdown
2023-12-01,12:51,Chennai,12.99354,80.20685,Low,Clear,Urban,Daylight,High,1,Speeding
2023-01-09,03:40,Hyderabad,17.46861,78.40413,Low,Rain,Urban,Night (Lit),High,2,Drunk Driving
2023-08-30,17:58,Hyderabad,17.39306,78.53293,Low,Fog,Urban,Daylight,Low,1,Vehicle Breakdown
2023-12-17,09:58,Mumbai,18.98228,72.82576,Low,Clear,Urban,Daylight,Medium,1,Vehicle Breakdown
2023-08-01,12:31,Chennai,13.08243,80.26224,Low,Clear,Urban,Daylight,Medium,2,Signal Violation
2023-08-26,18:29,Delhi,28.77476,77.07091,Medium,Fog,Urban,Dawn/Dusk,Medium,1,Speeding
2023-08-22,03:24,Bangalore,12.94302,77.55436,Low,Clear,Urban,Night (Lit),Medium,1,Weather Conditions
2023-11-13,20:56,Mumbai,19.01761,72.9576,Medium,Overcast,Highway,Night (Lit),Low,3,Signal Violation
2023-09-16,19:07,Hyderabad,17.35116,78.55887,Medium,Overcast,Highway,Dawn/Dusk,High,2,Speeding
2023-05-09,21:12,Bangalore,13.0259,77.63898,Low,Clear,Urban,Night (Lit),High,2,Vehicle Breakdown
2023-02-25,23:57,Mumbai,19.00394,72.90255,Medium,Overcast,Highway,Night (Lit),High,2,Weather Conditions
2023-10-21,05:20,Bangalore,12.91268,77.65912,Low,Clear,Urban,Dawn/Dusk,Low,3,Drunk Driving
2023-10-03,14:39,Delhi,28.64253,77.0524,Low,Clear,Urban,Daylight,High,2,Vehicle Breakdown
2023-12-01,13:56,Mumbai,19.01715,72.91344,Low,Clear,Urban,Daylight,High,2,Speeding
2023-02-05,19:19,Hyderabad,17.34798,78.53604,Medium,Clear,Highway,Dawn/Dusk,High,3,Speeding
2023-01-15,22:29,Mumbai,19.00465,72.82778,Low,Overcast,Urban,Night (Lit),High,2,Signal Violation
2023-08-10,13:08,Chennai,12.98554,80.2587,Low,Clear,Rural,Daylight,Low,2,Signal Violation
2023-02-24,17:20,Mumbai,19.12527,72.83709,Low,Clear,Urban,Daylight,Medium,1,Weather Conditions
2023-09-17,12:30,Chennai,13.01414,80.35721,Low,Rain,Urban,Daylight,Medium,2,Weather Conditions
2023-08-04,17:18,Hyderabad,17.48181,78.53365,Low,Clear,Rural,Daylight,High,2,Speeding
2023-05-11,16:42,Delhi,28.69473,77.17825,Medium,Overcast,Highway,Daylight,Medium,2,Pothole
2023-10-24,11:29,Delhi,28.61501,77.11913,Low,Clear,Rural,Daylight,High,2,Pothole
2023-01-28,14:27,Hyderabad,17.35044,78.4823,Low,Clear,Urban,Daylight,High,2,Speeding
2023-03-28,07:22,Delhi,28.73744,77.03404,Low,Rain,Urban,Daylight,High,2,Signal Violation
2023-07-04,09:32,Hyderabad,17.32625,78.47912,Medium,Overcast,Highway,Daylight,High,2,Pothole
2023-02-27,15:10,Bangalore,12.98084,77.602,Medium,Clear,Highway,Daylight,High,2,Vehicle Breakdown
2023-09-29,14:49,Hyderabad,17.40552,78.40363,Medium,Overcast,Highway,Daylight,Medium,1,Weather Conditions
2023-12-09,23:56,Hyderabad,17.47574,78.44673,Medium,Rain,Rural,Night (Unlit),Medium,2,Vehicle Breakdown
2023-11-05,21:22,Mumbai,19.05282,72.92275,Low,Fog,Urban,Night (Lit),Medium,1,Vehicle Breakdown
2023-11-16,19:37,Mumbai,19.12583,72.91778,Medium,Rain,Highway,Dawn/Dusk,High,2,Signal Violation
2023-05-22,19:20,Chennai,13.11406,80.22934,Low,Clear,Urban,Dawn/Dusk,High,2,Vehicle Breakdown
2023-06-02,20:27,Bangalore,13.02509,77.52348,Low,Clear,Urban,Night (Lit),High,2,Signal Violation
2023-10-27,12:00,Mumbai,19.02757,72.97141,Low,Rain,Urban,Daylight,High,2,Weather Conditions
2023-03-28,10:19,Delhi,28.79976,77.17827,Low,Clear,Urban,Daylight,Low,2,Speeding
2023-09-27,06:24,Chennai,13.09037,80.23675,Medium,Rain,Highway,Daylight,High,2,Drunk Driving
2023-09-10,20:56,Mumbai,19.13349,72.87812,Medium,Overcast,Urban,Night (Unlit),Medium,2,Speeding
2023-08-29,19:48,Chennai,13.10252,80.24003,Low,Overcast,Urban,Dawn/Dusk,Low,3,Speeding
2023-01-24,15:07,Bangalore,12.94675,77.68238,Low,Rain,Urban,Daylight,Medium,1,Weather Conditions
2023-11-12,17:43,Delhi,28.6888,77.03115,Low,Rain,Urban,Daylight,Medium,2,Weather Conditions
2023-11-25,17:21,Mumbai,19.12458,72.95922,Low,Clear,Urban,Daylight,Medium,1,Speeding
2023-12-24,12:01,Mumbai,19.13549,72.83962,Low,Clear,Urban,Daylight,Low,1,Speeding
2023-02-09,00:29,Chennai,13.16276,80.17719,Low,Clear,Urban,Night (Lit),High,1,Speeding
2023-11-22,17:31,Delhi,28.65807,77.17262,Medium,Clear,Highway,Daylight,Medium,2,Speeding
2023-01-22,13:43,Delhi,28.62527,77.02205,High,Fog,Highway,Daylight,Medium,2,Drunk Driving
2023-12-06,12:19,Mumbai,19.12531,72.89518,Low,Overcast,Urban,Daylight,Low,2,Drunk Driving
2023-03-07,17:51,Mumbai,19.05307,72.83134,Low,Rain,Urban,Daylight,Medium,1,Speeding
2023-09-04,22:20,Delhi,28.70166,77.06022,Low,Rain,Urban,Night (Lit),High,2,Speeding
2023-04-02,17:45,Hyderabad,17.42733,78.52003,Low,Rain,Urban,Daylight,High,2,Weather Conditions
2023-04-14,22:55,Delhi,28.75616,77.15339,High,Clear,Highway,Night (Unlit),Medium,4,Drunk Driving
2023-09-08,17:43,Hyderabad,17.35269,78.40476,Medium,Fog,Highway,Daylight,High,2,Vehicle Breakdown
2023-07-01,04:43,Mumbai,19.06058,72.9546,Medium,Rain,Urban,Night (Unlit),High,2,Signal Violation
2023-09-24,19:59,Hyderabad,17.29905,78.45841,Low,Clear,Urban,Dawn/Dusk,Medium,2,Signal Violation
2023-08-28,15:07,Bangalore,12.94456,77.57778,Low,Clear,Rural,Daylight,High,2,Signal Violation
2023-08-02,00:05,Chennai,13.06562,80.36785,Low,Rain,Urban,Night (Lit),Medium,2,Signal Violation
2023-06-04,14:02,Hyderabad,17.3329,78.57354,Medium,Clear,Highway,Daylight,High,1,Speeding
2023-05-03,21:24,Bangalore,12.95307,77.49743,Low,Rain,Urban,Night (Lit),Medium,2,Weather Conditions
2023-10-19,16:56,Bangalore,12.93432,77.63372,Medium,Rain,Highway,Daylight,High,2,Weather Conditions
